Species	A001F	A002F	A003F	A004F	A005F	A006F	A007F	A008F	A009F	A010F	A011F	A012F	A013F	A014F	A015F	A016F	A017F	A018F	A019F	A020F	B347477A	B348452C	B348676C	B348741C	B348867B	B349202C	B349441C	B350402B	B350638C	B350819D	B350890B	B350951C	B351263B	B351443D	B351788D	B352277C	B352458C	B352738D	B352756B	B353024B
GGB9455_SGB14847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB9453_SGB14845	0	0	0	0	0	0	0	0	0	0	0	0.00114	0.0033	0	0	0.00147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB9453_SGB14844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB9237_SGB14179	0	0	0	0	0	0	0	0.01618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0135	0	0	0	0	0.00803	0	0	0	0	0	0	0	0	0
GGB80017_SGB63183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB79697_SGB8653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB79118_SGB105839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB79104_SGB105821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB74403_SGB53807	0.08963	0	0	0	0	0	0	0	0	0	0.00072	0	0.00376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34586	0	0	0	0.01326	0	0
GGB4694_SGB6493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB45599_SGB63311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB38744_SGB14842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB34228_SGB72916	0.05565	0	0	0	0.00463	0	0	0.01049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99627	0	0	0	0	0	0.0464	0	0.03018	0	0.034	0.02451	0	0	0	0
GGB34228_SGB53814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB33928_SGB15225	0.13647	0.23895	0	0	0	0	0	0.0131	0	0	0.02449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.07681	0	0	0	0	0.38807	0.05392	0.00501	0	0	0.04066	0	0	0	0
GGB33469_SGB15237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01186	0	0	0	0	0
GGB33469_SGB15236	0.36934	0	0	0	0.00687	0	0	0.08644	0	0	0.259	0	0.16596	0	0	0	0	0	0	0	0	0	0	0	0	0.52206	0.08122	0	0	0	0.07597	0	0.00333	0	0.09396	0.03747	0	0	0	0
GGB3345_SGB9340	0	0	0	0	0	0	0	0	0	0	0	0.0117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB3343_SGB4423	0	0	0	0	0	0	0	0	0	0.41799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB3341_SGB4420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB3340_SGB4419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04625	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB32900_SGB53446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB3226_SGB4260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB3204_SGB4229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB3204_SGB13957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB3189_SGB4212	0	0	0	0	0	0	0	0.13642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB3169_SGB4183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB3167_SGB4181	0	0	0	0	0	0	0	0	0	0	0	0	4.96133	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08332	0	0	0	0	0	0	0	0.65425	0	0	0	0	0
GGB3012_SGB4003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB1554_SGB2141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB13493_SGB15238	0	0	0	0	0	0	0	0.00248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13798	0
Fournierella_massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Flavonifractor_sp_An135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Flavonifractor_sp_An112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00476	0	0	0	0	0	0	0	0	0	0
Flavonifractor_sp_An10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Flavonifractor_sp_An100	0	0	0	0	0	0	0	0	0	0.0027	0	0	0	0	0	0.00163	0	0	0	0	0	0	0	0.00258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Flavonifractor_SGB15137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Flavonifractor_plautii	0.4561	0.18564	0.33496	6.23153	0.10739	0.90382	0.10484	0.01304	0.68375	0.00614	0.02893	0.34158	0.07575	1.59075	0.01357	0.26382	0.17014	0.42469	0.06302	0.03368	1.02598	13.18139	3.00415	0.12709	3.53636	0.02325	0.13201	0.47637	0.08562	1.56988	0.0812	0.02665	0.06344	2.17245	0.14453	0.31051	2.93486	0.15762	0.0459	0.94156
Faecalibacterium_SGB7083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Faecalibacterium_SGB15346	0	0	0	0	0.16869	1.73126	0.67561	0.02394	0	0	0.16892	0.29682	0.15626	0	1.91233	0.90157	0.23099	0	0.19211	0.67586	1.16003	0.02218	0.59884	0	0.00435	0.80679	0.04323	0.00409	0	0	3.35562	1.49198	0.91359	0	0.2006	6.37829	0	0	1.64099	2.8291
Faecalibacterium_SGB15315	0.00769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Faecalibacterium_prausnitzii	0.89817	0.02601	0	0	0.16392	0.12091	1.36926	0.0255	0	0.09671	0.33088	0.18182	0.34768	0	0.06746	0.27749	0.62188	0	0.08925	0.13577	8.06152	0	0.14321	2.40168	1.10116	0.85807	0.01227	0.75789	0	0	0.67173	0.66618	1.09066	0	0.4005	0.64681	0.61081	0	2.37231	3.29015
Faecalibacterium_prausnitzii	0	0	0	0	0.93321	0	0	0	0	0	0	0.04393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13599	0	0.00399	0	0	0.11089	0	0	0	0
Faecalibacterium_prausnitzii	0	0	0	0	0.01486	0	0	0.16051	0	0	0.03159	0	0	0	0	0	0.86779	0	0.03274	0	0	0.00419	0	0	0	2.19809	0.91538	0	0	0	1.10801	0.88523	1.13723	0	0.41323	0	0	0	0	0
Faecalibacterium_prausnitzii	0	0	0	0	0	0	0	0	0	0	0.25376	0	0.24063	0	0	0	0	0	0.33493	0	0	0	0.03184	0	0	0	0	0	0	0	0	0	0.49149	0	0	0	0	0	0	0
Faecalibacterium_prausnitzii	0	0	0	0	0	0	0	0	0	0.7166	0	0	0	0	0	0	0	0	0	0.04037	0	0	11.66399	0	0	1.88621	0.03979	0	0	0	1.2486	0	0.73856	0	0	0.24745	0	0	0	0
Faecalibacterium_prausnitzii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Faecalibacterium_prausnitzii	0.9097	0	0	0	0.14246	0	0	0.08242	0	0.07193	0.42973	0.59446	0.07013	0	2.50578	0.52852	0	0	0.21203	0	0	0	0	0	0	1.02028	0.00752	4.36545	0	0	2.6702	1.21043	1.107	0	0.25456	0.04575	0	0	2.26051	0
Faecalibacterium_prausnitzii	0.01116	0	0	0	0	0	0	0	0	0.13605	0	0	0	0	0	0	0.12147	0	0.03202	0	0	0	0	0	0	0.20389	0	0	0	0	0.34214	0.04906	0.19247	0	0.0205	0	0	0	0	0
Faecalibacterium_prausnitzii	0.09362	0.23306	4.56626	0	3.75748	0.61491	0.8771	0.08803	1.80204	0.51657	0.96991	0.7808	0.49785	0	1.87037	0.28163	3.14008	5.86569	1.76409	1.05253	4.50512	1.05491	0.61739	0	10.46819	0.49079	3.96835	21.42863	8.84869	0.00277	5.77885	5.78111	1.30935	1.08047	0.1855	1.97584	50.32008	0	1.88255	0.62438
Dysosmobacter_welbionis	0.48965	0.42311	0	0.01953	0.01032	0.21802	0.25546	0.07696	0.40136	0.00496	0.0805	1.40058	0.64599	0	0.01326	0.13709	0.27029	0	0.06131	0.03532	0.35067	2.44186	0.06736	0.49033	7.42965	0.09094	0.10686	0.01882	0	0	0.06818	0.02847	0.00598	2.64843	0.29934	0.36187	0	0.11282	0.22848	0.23127
Dysosmobacter_sp_NSJ_60	0.02572	0.0574	0	0	0	0.01444	0	0.00517	0	0.01401	0.01766	0.21226	0.03794	0	0	0.00573	0.12381	0	0	0	0.01471	0	0	0.02468	1.2079	0.00487	0.03101	0	0	0	0.02869	0	0	0.32845	0.01159	0.10442	0	0.00524	0.00728	0
Dysosmobacter_sp_Marseille_Q4140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06208	0	0	0	0	0	0	0	0.04609	0	0	0	0	0
Dysosmobacter_sp_BX15	1.10367	0.5357	0	0	0.00824	0	0	0.4626	0	0.03087	0.3881	0	0.21787	0	0	0.01738	0.88668	0.00726	0.48409	0	1.37586	0	0.26676	0.40189	0	0.21551	1.00215	0	0	0	1.62545	0.10339	1.04909	0	0.20503	0.20337	0	0	0.21448	0
Dysosmobacter_SGB15074	0	0	0	0	0	0	0	0.01431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Drancourtella_sp_An57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06075	0	0	0	0	0	0	0	0	0	0
Bittarella_massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bittarella_massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00791	0	0	0	0	0.01486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Angelakisella_massiliensis	0	0.02017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00034	9.00E-05	0	0	0	0	0
Anaerotruncus_rubiinfantis	0.01359	0.01887	0	0	0	0	0	0.00635	0	0	0.00282	0	0.00578	0	0	0	0	0	0	0	0	0	0	0	0.02782	0.00332	0.01464	0	0	0	0	0	0	0	0.01072	0	0	0	0.00354	0
Anaerotruncus_massiliensis	0	0.01336	0	0	0	0	0	0	0	0	0	0	0.00324	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11211	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerotruncus_colihominis	0.06752	0.10975	0	0	0.00168	0.0113	0.01315	0	0.10456	0	0.00149	0.13058	0.00422	0	0	0.00118	0.06129	0	0	0	0.01012	0.11214	0	0.05062	0.16899	0.00116	0.01705	0.01012	0	0	0.03318	0.00144	0	0.7045	0.03491	0.00158	0	0.02811	0.01969	0.06163
Anaeromassilibacillus_sp_An250	0.01222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00065	0	0	0.01672	0	0	0	0	0	0	0	0	0.00258	0	0.00027	0	0	0	0	0	0
Anaeromassilibacillus_senegalensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerofilum_sp_BX8	0	0	0	0	0	0	0	0	0	0	0	0	0.00013	0	0	0	0	0	0	0	0	0	0	0.00067	0	0.02199	0.00173	0	0	0	0	0	0	8.00E-05	0	0.00024	0	0	0	0
Anaerofilum_sp_An201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Agathobaculum_sp_Marseille_P7918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Agathobaculum_butyriciproducens	0.01833	0.04529	0	0.65738	0.12145	0.2411	0	0.07493	0.2016	0.28328	0.0897	0.07684	0.05324	1.84528	0.38984	0.1481	0.41471	0.66099	1.07989	0.17809	0.02268	0.37749	0.78025	0.13194	0	0.27443	0.11072	3.46309	0.21449	0	0.10685	0.19367	0.02819	0	0.03761	0	0.07234	0	0.11816	1.27374
Waltera_intestinalis	0.01745	0	0	0	0.00558	0	0.3457	0.26745	0	0	1.82339	2.86512	1.6574	0	0.03808	0.07995	0.08227	0	0.04819	0	0	0	0.03399	9.49779	0	0.47577	0.00492	0	0	0	0.15445	0.09427	0	0	0.03169	0.46701	0	0	0.07602	0.27255
Tyzzerella_sp_An114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tyzzerella_nexilis	0.17839	0.01065	10.37069	3.38924	0	3.92201	0	0	0	0	0	0	0	0	0	0	0	1.6468	0	2.38716	1.87466	0.76717	0.00203	0.23005	0.80098	0	1.51948	0.08049	0	0.0639	0	0	0	0.05721	0	0	1.72279	0.02547	0	0.66786
Stomatobaculum_SGB5266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stomatobaculum_longum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shuttleworthia_satelles	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sellimonas_intestinalis	0.06626	0	0	0	0	0.07375	0.00937	0	0	0	0	0	0	0.79643	0	0	0	0	0	0.01866	0.12329	0	0.28881	0.06168	0.01351	0	0	0	0	0	0	0	0	0.02476	0	0	0	0	0	0.27119
Roseburia_sp_BX1005	0	0	0	0	0	0	0	0.0311	0	0.332	0	0	0	0	0	0	0	0	0	0.00301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Roseburia_sp_AM59_24XD	0.08241	0	0	0	0	0	0	0	0	0.13948	0	0	0	0	0	0	0	0	0	0	0	0	0.03364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Roseburia_sp_AM23_20	0	0	0	0.75538	0	0	0	0.11417	0	0	0.24709	0	0	0	0	0	0	0	0	0	0	0	0.00348	0	0.16034	0	0.11877	0	0	0	0.01503	0	0.06267	0	0	0	0	0	0	0
Roseburia_sp_AM16_25	0	0	0	0	0.5033	0	0	0	0	0	0.17661	0.1155	0.14099	0	0	0	0	0	0.52238	0.13721	0	0	0.05359	0	0	0	0	0	0	0	0.08903	0	0.00532	0	0	0	0	0	0	1.60849
Roseburia_sp_AF02_12	0	0	0	0	0	0	0	0.07834	0	0	0.56487	0.10856	0	0	0.00091	0	0	0	0	0	0	0	0	0	0	0	0.40972	0	0	0	0	0	0	0	0	0	0	0	0	0
Roseburia_SGB4958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Roseburia_SGB4939	0	0	0	0	0	0	0	0	2.35401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Roseburia_inulinivorans	0.09239	0.00395	0	0	0	7.59428	1.86541	0.21498	0	1.90895	0.14865	0.96453	0.4178	0	0.54471	2.40792	0	0	0.58019	2.7952	0.09535	0	1.02851	0	0	0.01538	1.95561	2.63436	0	0	0.02423	0	0.01231	0	0.00338	0.26102	0.56051	0	0.05545	0.00166
Roseburia_intestinalis	0.01029	0	0	0	0	0	0.00699	0	0	1.15797	0	0.21994	1.3187	3.5604	0	0	0	30.15704	1.76708	0.70144	0.0551	0	0.00874	0	0	0	0	0	0	0	0	0	0	0	0.11045	0	0	0	0	0
Roseburia_hominis	0	0.0106	0	0	1.63661	0	0	0.42441	0.01382	0	0.15036	1.34424	0.05674	0	0	0.04089	0.4056	0	0.00638	0.01604	0	0	0.62379	0	0	0.22021	0.05222	0.03778	0	0	0.19336	0	0	0	0.01277	0	0	0	0	0.01527
Roseburia_faecis	0	0.32453	0	3.39061	0	2.53341	4.49374	0.70286	0	1.56775	0.95547	0.70267	1.78812	1.2385	0.14458	0.57739	0.05496	0	5.25612	9.14721	0	0	0	0	0	0.07471	0	1.13082	0	0	0.12972	0	0.05647	0	0.11863	0.10382	0	0	0.0221	0
Robinsoniella_peoriensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oribacterium_sp_oral_taxon_078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oribacterium_sinus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oribacterium_SGB96486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oribacterium_SGB5287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oribacterium_SGB5283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oribacterium_parvum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oribacterium_asaccharolyticum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Niameybacter_massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Murimonas_intestini	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Muricomes_intestini	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Merdimonas_faecis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01535	0	0
Ruminococcus_torques	1.64452	0.54687	0	0	0.02553	0.06618	0.33343	0.00027	1.16512	0.07232	0.02282	0	0.11694	0	0	0.96329	3.62318	0.08261	0.17075	0.7231	0	0	2.56457	0.07866	1.70159	0.00105	0.57219	0.08739	0.00061	0	0.25021	0.0256	0.22651	1.49349	1.54628	0.45822	0.03775	0.43341	0.03512	1.24715
Ruminococcus_torques	0	0.0894	0	3.89465	0.49089	0	0	0	0.27604	0.83983	0.04985	0.19741	0.30421	0	1.30609	0.65098	0.17087	1.5263	0.25504	1.7897	0	0	2.52805	0	0	0.12835	0.01097	0.35686	0	0	0.17093	0	0.08507	0	0.15614	0	0	0	0	3.6678
Ruminococcus_lactaris	0	0	0	0	0.76697	0	0.60923	0	0	1.64142	0.09016	0	0	0	0	0	0	0	1.38313	0.71416	0	0	1.76138	0	0	0	0	0	0	0	0.02558	0	0.05116	0	0.34855	0	0	0	0	0
Ruminococcus_gnavus	0.00374	0.03151	23.06967	1.67298	0	1.711	0.06436	0	1.08621	0.05306	0	0.04808	0	5.04084	0.02732	0.04244	0.12673	1.15189	0	4.60022	0.59326	4.31371	0.10581	0.13175	1.01456	0	0.87395	4.96029	5.50416	1.16772	0.00159	0.04702	0	0.83681	0.02571	0	6.00186	0.10859	0.0042	0.52156
Mediterraneibacter_sp_NSJ_55	0	0	0	0	0	0	0	0	0	0	0	0	0.01376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mediterraneibacter_sp_gm002	0	0	0	0	0	0.00141	0	0.00967	0	0	0	0.10539	0	0	0	0	0	0	0	0	0	0	0.30147	0	0	0	0	0	0	0	0.00094	0	0.00176	0	0.00278	0	0	0	0	0
Mediterraneibacter_SGB48424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mediterraneibacter_SGB4598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mediterraneibacter_massiliensis	0	0	0	0	0	0	0	0.01121	0.01254	0.0065	0.00195	0	0	0	0	0.00124	0	0	0	0.00609	0	0	0	0	0	0	0.00397	0	0	0	0	0	0	0	0	0	0	0	0	0
Mediterraneibacter_glycyrrhizinilyticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mediterraneibacter_glycyrrhizinilyticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mediterraneibacter_glycyrrhizinilyticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mediterraneibacter_glycyrrhizinilyticus	0.00806	0	0.47845	0.08468	0	0.0003	0.00905	0	0.08819	0.06786	0	0	0.00184	0.60257	0.01813	0.02141	0	0.35251	0	0.07882	0	0.84149	0	0.10065	0	0	0.0823	0.83437	0	0	0	0	0	0.02664	0	0	0.2467	0.10804	0	0.08482
Mediterraneibacter_butyricigenes	0	0.00561	0	0	0.00226	0	0.01583	0	0	0.01489	0.00075	0.01474	0.00703	0	0	0	0	0.00877	0.0092	0	0	0	0.05639	0.01344	0.00169	0.00567	0	0	0	0	0.00384	0	0.00016	0	0	0	0	0	0	0
Luxibacter_massiliensis	0	0	0	0.00188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lacrimispora_saccharolytica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02359	0	0	0	0	0	0	0.01246	0	0	0
Lacrimispora_saccharolytica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02102	0.00428	0.02385	0	0	0	0	1.52406	0	0	0	0.08867	0	0.00213	0	0	0	0.07537
Lacrimispora_celerecrescens	0	0.02117	0	0	0.00736	0	0.03491	0	0	0.02062	0.04846	0.05646	0	0	0.05146	0.01168	0	0	0.00122	0	0	0	0.39633	0	0	0	0	0.08724	0	0	0.00458	0	0.02262	0	0.0216	0	0	0	0	0.28229
Lacrimispora_amygdalina	0.02724	0.05092	0.05135	0.02859	0.07628	0.34131	0.10472	0.04522	0.06011	0.2233	0.05517	0.5055	0.10656	0	0.07777	0.3399	0.24852	2.18936	0.22551	0.18318	0.60479	0	0.02256	0	0	0.02721	0.12259	0.06474	0	0	0.02741	0.13742	0.01022	0	0.00925	0.0187	0.14962	0	0	0.01954
Lachnotalea_sp_AF33_28	0.00975	0	0	0	0	0	0	0	0	0	0.00388	0	0.00063	0	0	0	0	0	0	0	0.0043	0	0	0	0.03057	0.00011	0.011	0	0	0	0	0	0	0	0	0	0	0	0	0
Lachnospira_sp_NSJ_43	0	0	0	0	0	0	0	0	0	0	0.0167	0	0.43811	0	0.01894	0	0	0	1.27357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lachnospira_pectinoschiza	0	0	0	0	0	2.57511	0	0	0	0	0.90838	1.52426	3.27654	0	0	1.16794	0	0	0	5.65586	0	0	0	0	0	0.00046	0.0094	0.08191	0	0	0	0	0	0.31005	0.42732	0	0	0	0	0
