Classify	Species	H001F	H002F	H003F	H004F	H005F	H006F	H007F	H008F	H009F	H010F	H011F	H012F	H013F	H014F	H015F	H016F	H017F	H018F	H019F	H020F	H021F	H022F	H023F	H024F	H025F	H026F	H027F	H028F	H029F	H030F	H031F	H032F	H033F	H034F	H035F	H036F	H037F	H038F	H039F	H040F	H041F	H042F	H043F	H044F	H045F	H046F	H047F	H048F	H049F	H050F	H051F	H052F	H053F	H054F	H055F	H056F	H057F	H058F	H059F	H060F	H061F	H062F	H063F	H064F	H065F	H066F	H067F	H068F	H069F	H070F	H071F	H072F	H073F	H074F	H075F	H076F	H077F	H078F	H079F	H080F	H081F	H082F	H083F	H084F	H085F	H086F	H087F	H088F	H089F	H090F	H091F	H092F	H093F	H094F	H095F	H096F	H097F	H098F	H099F	H100F	H101F	H102F	H103F	H104F	H105F	H106F	H107F	H108F	H109F	H110F	H111F	H112V	H113V	H114V	H115V	H116V	H117V	H118V	H119V	H120V	H121V	H122V	H123V	H124V	H125V	H126V	H127V	H128V	H129V	H130V	H131V	H132V	H133V	H134V	H135V	H136V	H137V	H138V	H139V	H140V	H141V	H142V	H143V	H144V	H145V	H146V	H147V	H148V	H149V	H150V	H151V	H152V	H153V	H154V	H155V	H156V	H157V	H158V	H159V	H160V	H161V	H162V	H163V	H164V	H165V	H166V	H167V	H168V	H169V	H170V	H171V	H172V	H173V	H174V	H175V	H176V	H177V	H178V	H179V	H180V	H181V	H182V	H183V	H184V	H185V	H186V	H187V	H188V	H189V	H190V	H191V	H192V	H193V	H194V	H195V	H196V	H197V	H198V	H199V	H200V	H201V	H202V	H203V	H204V	H205V	H206V	H207V	H208V	R001	R002	R003	R004	R005	R006	R007	R008	R009	R010	R012	R013	R014	R015	R016	R017	R018	R019	R020	R021	R022	R023	R024	R025	R026	R027	R028	R029	R030	R031	R032	R033	R034	R035	R036	R037	R038	R039	R040	R041	R042	R043	R044	R045	R046	R047	R048	R049	R050	R051	R052	R053	R054	R055	R056
Eubacterium_SGB4671	Eubacterium_SGB4671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eubacterium_SGB6276	Eubacterium_SGB6276	0	0	0	0	0	0	0	0	0	0	0.77774	0	0.06809	0	0	0	0	0	0.13782	0.56176	0.73762	0	0	0	0	0	0	0	0.66525	0	0	0	0	0	0	0	0.02366	0	1.19022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19753	0	0.44478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21981	0	0	0	0.25103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35198	0	0	0.16928	0	0.04216	0	0	0	0	0	8.99368	0	0.21964	0	1.76345	0	0	0	0	0	0	0.6903	0	0	0.58876	0	0	0	0	0	0.21762	0	0	0.0252	0	1.1459	0	0	0	0.12101	0	0	0	0	0.01425	0	0	0	0	0	0.14623	0.03066	0	0	2.00796	0	0	0	0	0	0	0	0	0	0	0	0.24681	0	0	0	0	0	0	0.63082	1.03841	0	0	0	4.96407	0	0	0	0	0.62872	0	0	0	0	0	0.32853	0	0	0	0	0.9071	0	0.1755	0	0	0.00124	0	0	0	0	3.10074	0	0	0	0.07953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03486	0	0	0	0	0	0	0	0	2.75225	0	0	0	0	1.17234	0	0	0	0	0.31484	0	0	0.44798	0	0	0	0	0	0	0	0	0	0	1.19983	0	0.95581	0	0	0	0	0
Eubacterium_SGB74322	Eubacterium_SGB74322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eubacterium_sp_AF16_48	Eubacterium_sp_AF16_48	0	0	0	0	0	0	0	0	0	0	0.00494	0	0	0	0	0	0	0	0	0	0.01473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00626	0	0	0	0.00187	0	0	0	0	0.14748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01348	0	0	0	0.02668	0	0	0	0	0	0.00556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08615	0	0.13011	0.01209	0.00319	0	0	0	0	0	0	0.00782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01021	0	0	0	0	0	0.00093	0	0	0	0.01185	0	0	0.00164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03668	0	0	0	0	0
Eubacterium_sp_AF22_8LB	Eubacterium_sp_AF22_8LB	0	0	0	0	0	0	0	0	0	0	0.35087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.67729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.93194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eubacterium_sp_AF22_9	Eubacterium_sp_AF22_9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00248	0	0	0	0	0	0	0	0	0	0	1.95468	0	0	0	0.18457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eubacterium_sp_AF34_35BH	Eubacterium_sp_AF34_35BH	0.0476	0	0	0	0	0	0	0.02216	0	0.00026	0	0	0.00303	0	0.06127	0	0	0.16909	0.09622	0	0	0.09883	0.00569	0.01021	0	0	0	0.08073	0	0.01226	0.20464	0	0	0	0	0	0	0	0	0	0.05282	0	0.32739	0.06523	0	0	0	0	0	0.04935	0	0	0	0.02584	0	0	0	0	0	0.01113	0	0	0	0.24038	0.38435	0.00559	0	0.08036	0.06412	0	0	0	0	0.00902	0	0.00157	0	0.03951	0	0.00358	0	0.00443	0	0	0.02409	0	0	0	0	0.06512	0	0	0	1.3437	0.09283	0	0.02693	0	0.34023	0	0.08351	0	0.02982	0	0	0	0	0	0	0	0	0.02296	0.01821	0	0	0.00276	0	0.52113	0	0.00183	0	0	0.02242	0	0	0	1.57928	0	0	0	0	0.74673	0	0	0	0	0.13395	0	0.17736	0	0	0	0	0.00315	1.94004	0.89312	0.075	0.00265	0.2596	0	0	0	0	0	0	0	0.05535	0	0	0	0	0	0	0.05278	0.01952	0	0	0	0	0	0	0.03881	0.06306	0	0	0	0.38177	0	0.03679	0	0.07618	0.11128	0	0	0	0	0.00228	0.06457	0	0	0.04591	0.06588	0.6352	0.11385	0	0	0	0	0	0.07654	0	0	0.11908	0.05935	0	0	0	0	0	0	0	0.11562	0	0	0	0	0	0	0.01492	0	0	0	0	0.28382	0.01472	0	0	0	0.42136	0	0	0	0	0.02794	0	0.00844	0.22915	0	0.01312	0	0	0	0.00255	0	0.01565	0	0	0.00503	0	0	0	0.01053	0.02396	0	0.00589	0	0	0	0.00827	0	0	0	0.01541
Eubacterium_sp_NSJ_61	Eubacterium_sp_NSJ_61	0	0	0	0	0	0	0.00839	0	0.41298	0.01501	0	0	0	0	0	0	0	0.23849	0	0	0	0.00427	0.01217	0.00249	0	0	0.11553	0	0	0	0	0	0	0	0	0.115	0	0.02193	0.01317	0	0	0	0.02785	0	0.0018	0	0	0	0.10767	0.33787	0.02569	0.01569	0	0	0	0	0.02457	0.01182	0	0	0	0	0.00539	0.00135	0	0.00219	0.07948	0	0	0.13864	0	0	0	0	0.01689	0.12792	0	0	0.02737	0.34264	0	0.00144	0	0	0	0	0	0	0	0.10386	0	0	0.05939	0.0192	0.00086	0.00799	0	0	0	0.02011	0	0.028	0	0.04151	0.02909	0	0	0	0	0.01468	0	0	0	0.03169	0	0.00111	0	0	0	0	0.02007	0	0	0	0.00332	0.00521	0	0.09047	0	0.04658	0	0	0	0.0085	0	0	0	0	0.02255	0	0	0.0744	0	0.00922	0.01705	0	0	0	0.00761	0.17321	0	0.28677	0	0	0	0.01855	0	0	0.00194	0	0	0.12448	0	0.00934	0	0.00183	0	0	0	0	0	0.00286	0.00305	0	0	0	0	0	0.00234	0.0182	0.00132	0	0.36657	0	0	0.00882	0	0	0	0	0.00367	0	0.01069	0	0	0.33694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.63715	0	0	0	0	0	0	0	0	0	0	0.06377	0.00202	0	0	0.03608	0	0	0	0	0.0051	0	0	0	0	0	0.00616	0.00829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00354	0	0	0
Eubacterium_sp_OM08_24	Eubacterium_sp_OM08_24	2.50049	0	0	0	12.78351	0	0	1.3789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.58919	0	0	0	0	0	0	0	0	0	3.38406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.75243	0	0	0	0	0	0	0	0	0	0.01295	0	0	0	0	0	0	0	0	0	0	11.72676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.68746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13465	0	0	0	0	0
Eubacterium_tenue	Eubacterium_tenue	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eubacterium_ventriosum	Eubacterium_ventriosum	0.03714	0	0	2.93363	0.07795	0.83668	0.85193	0.3136	0.04782	0.44131	0.09825	0	0.01853	0	0	0	0.81223	0	0.00314	1.21634	0	0	0	1.83574	0.17091	0	0.33818	0.29022	0.09349	0	0.05602	2.11516	0	0.06248	0.04658	0.75815	0	7.53412	0.61141	0	0	0	0	1.39563	0	0.05745	0.35577	1.04911	0.56839	0.30761	0.13892	0.02525	0	0.72534	0.16846	0.28948	2.55361	0	0.79067	0	0.05291	3.08418	0.01011	0.05135	0.00862	0	0.07678	0	0	0.90179	0	1.41	0.18	0	0	0.00256	0.40807	0	0	0	0.05729	0	0.02775	0.08286	0.51044	0	0.61883	0.17161	1.22055	4.87423	0	0	0	0	0.04502	0	0	0.0798	0.21893	0	0.00341	0.07172	0.33566	0.00207	0.01318	0.14791	0.78869	0	0.41849	0.04636	0	0	0	0.41058	0	0	0.14892	0	0	0.1495	0	0	0.50608	0.20526	0.71076	1.23088	0.91782	0.42246	0.01401	4.69362	0.19562	1.64226	0.33207	0.69576	0.26853	0.39156	0.10562	1.26132	0.11469	0.00543	0.02759	0	0.81486	0.44205	0	0	0.41578	0	0	0.02978	0	0	1.09934	0	0.04493	1.73193	0.77289	0.27729	0.01751	0.2194	0.00219	0	0.13854	0	0.02204	0.04938	2.15983	0.28908	0	2.49445	4.03808	0.02897	0.04648	0.07289	3.80839	0.03723	0	0.03905	0	6.63066	0	0	0	0	0	0.08193	0.55942	0	0.55376	0.02999	0	0.04353	0.04182	0.07284	0.5482	0	0.03926	0	0.01363	0.04768	0	0	0.07052	0.07324	0	0	0.4869	0.06017	0	0	1.45904	0	0	0.15378	0.90427	0.06212	0.08487	0	0.006	0	0	0.76551	0.00028	0.00891	1.21862	0	0	0.08835	0	0.0719	0	0.51706	0	0.17668	0	0.05238	0	0	0.04635	0	0	0	0	0.02568	0.17145	0	0	0	0	0	0	0.05207	0.00131	0	0.1083	1.2468	0.02088	0.13885	0	0	1.72424	0.0184	0.07563
Extibacter_muris	Extibacter_muris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Extibacter_sp_GGCC_0201	Extibacter_sp_GGCC_0201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00524	0	0	0	0	0.02405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Faecalibacillus_faecis	Faecalibacillus_faecis	0	0	0	0	0.01929	0	0	0	0	0	0.02069	0	0	0	0	0	0.07259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02358	0	0.06928	0	0	0	0	0	0.69556	0	0	0	0	0	0	0	0	0	0	0.00628	0	0	0.24282	0.00185	0	0	0	0	0	0	0	0	0	0	0.00269	0	0	0	0	0	0	0	0.34762	0	0	0.03943	0	0	0	0	0	0	0	1.82386	0	0	0	0	0	0	0	0	0	0	0	0.25357	0	0	0	0	0	0	0	0	0.24451	0.32526	0	0	0	1.34807	0.04727	0	0	0	0	0	0.05977	0	0	0	0	0.00209	0	0	0	0	0	0	0	0	0	0.1653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24596	0.00471	0	0	0	0	0	0	0	0	0.01772	0	0	0	0.21374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01152	0	0	0	0	0	0	0	0	0	0	0	0	0	0.63896	0.00162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Faecalibacillus_intestinalis	Faecalibacillus_intestinalis	0.0396	0	0.303	0	0.04507	0.03658	0.25408	0.00364	0	0.32419	0.02256	0.15956	0.06163	0	0.01344	0.05497	0.1636	0	0.14988	0.52629	0	0.25887	0.09155	0	0.10039	0.10456	0.3023	0.08235	0.10671	0.31071	0.27239	0.02328	0.03847	0.04788	0.02673	0.1221	0.03716	0.47622	0.10755	0.12889	0	0	0.92575	0.09402	0	0.05428	0.1155	0.02993	0	1.66407	0.34923	0.05831	0.08703	0.11766	0.05805	0.02197	0.64594	0	0	0.02903	0.0442	0.65647	0.1112	0.90014	0	0.01141	0.06314	0.10939	0	0.77083	0.24997	0	0.69863	0	0	0.1726	0	0.02626	0.33957	0	0.0894	0.04602	0.36149	0.22983	0.14154	0.01239	0	0.03335	0.05021	0	0	0	2.37593	0	0.13285	1.13767	0.10103	0.01172	0.13551	0	0.02279	0.59896	0.10283	1.02082	0.076	0.0359	0	0	0	0.0298	0.04498	0	0.23289	0.64074	0	10.39773	0.62054	0.29945	0	0.09108	0	0	0.06695	0.29018	0.27625	2.55952	0.29131	0.45271	0.1977	0.49557	0.35118	0.78923	0	0.03816	0.12521	0.07978	0.02624	0.03858	0.49521	0	1.39671	0.13807	0	0.41397	0.19295	0	0.05358	0.51467	0.29219	0.80601	0.17431	0.17787	0.11089	0.22347	0.02531	0.47319	0	0.02468	0.60041	0.07016	0.29678	0	0.07572	0.4165	0.02093	0.10587	0	0.24953	0.22847	0	0.11513	0.11429	0.88034	0.22177	0.21503	0.20627	0.13477	0.32458	0	1.24986	0	0.00482	0	0.08732	0.09035	1.18053	0	0	0.30586	0.17668	0.0649	0.03384	0	0.47217	0.08434	0.18702	0.14385	0	0	0	0	0	0.46103	0.00982	0	0	0.17806	1.75743	0	0	0	0	0	0.13476	0	0.03163	0.07987	0	0.00891	0	0	0	0.04008	0.38374	0	0.3128	1.8463	0.14615	0	0	0	0.04338	0.1813	0	0	0	0.01242	0.24096	0	0	0	0	0.01152	0	0.10224	0	0.09956	1.18211	0	0	0.11243	0.05145	0	0.01097	0.24719	0	0	0.00753	0	0.02148	0.10192	0.38567	0.05682
Faecalibacterium_prausnitzii	Faecalibacterium_prausnitzii	1.91265	0.25907	4.56626	0	5.01193	0.73582	2.24636	0.35646	1.80204	1.53786	2.01587	1.60101	1.15629	0	4.44361	1.08764	4.75122	5.86569	2.46506	1.22867	1.32431	1.22304	2.46978	5.15548	1.01968	0.26824	2.00374	1.7471	1.81828	9.04109	13.06708	0.83651	0	4.57387	0.32408	7.50754	0.78082	5.40405	10.2461	2.0916	10.45977	1.14381	0.01906	9.37269	0.84305	2.1788	0.10261	2.3263	0.52089	1.64221	2.94071	5.68498	0.11443	1.07251	1.60263	3.54871	1.44386	0.0047	1.08108	2.12106	5.6957	1.45234	0.18521	9.6284	6.6061	10.06748	1.51896	1.27225	12.54776	6.27989	1.29234	0.77403	0.02391	0	2.31892	15.66782	0.35462	0.57273	2.25127	0.11396	3.98852	4.35064	1.03265	2.97099	6.13816	1.3469	1.56306	1.60569	2.87223	1.11267	3.77686	5.65758	16.50559	10.49147	1.73675	3.19567	3.93115	2.42803	7.05558	17.46768	2.13706	5.16576	4.62658	3.54369	0.18815	0.80435	2.33132	0	2.64512	0.46113	5.31699	3.90978	1.21152	1.7003	0.65425	7.59938	3.7011	4.62906	13.55086	9.88793	22.33775	7.33017	3.81517	10.8379	7.3537	3.47209	1.68729	3.7248	1.61405	0.68385	4.11247	2.02013	2.27691	1.42667	6.67327	2.5202	1.22272	3.82673	10.74535	1.56187	5.79757	4.17866	11.14373	7.2878	4.15994	6.31368	0.49405	0.89937	2.17605	4.89421	5.41495	3.22262	1.53378	1.82536	15.84577	12.40751	3.57091	12.81409	8.19202	2.75998	1.54798	0.35367	3.52904	5.4559	2.04524	2.11157	10.46588	3.47132	0.10365	0	13.41435	2.09248	10.36242	3.06396	5.40298	1.52616	3.39495	0.07085	10.49338	1.35016	4.9358	4.96413	0.03835	3.25372	3.44238	19.78297	8.76962	0.7322	7.15112	2.11544	7.26697	0.80616	0.63803	6.078	1.94663	2.41064	1.21749	0.24943	3.62586	1.60882	6.13547	0	3.2632	1.71111	11.74629	0	2.63705	0.34763	1.28808	0.47733	2.95076	4.67657	0	8.58441	1.82569	1.46542	3.2569	1.60029	1.75674	1.82846	0	0	2.73508	1.90908	2.48563	3.94137	0.46176	0.14646	2.02583	8.2148	0.77818	2.42162	2.08495	0.04108	2.42486	0.98833	2.12868	0.15383	1.25312	6.27132	1.9216	0.49433	0.35103	0.95815	1.77439	3.49033	0.99634	1.1424	4.75531	0	1.03195	5.8756	1.30077	1.02307	2.46929	3.35321	5.92352	0.4595	1.82607	0.57216	8.7224	12.44552	8.38665
Faecalibacterium_SGB15315	Faecalibacterium_SGB15315	0.00769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20022	0.04308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02258	0.01444	0	0	0	0	0	0	0.06135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00691	0	0.04788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0213	0	0	0	0	0	0	0	0	0	0	0	0.00348	0	0	0	0	0.00989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
