"","A001F","A002F","A003F","A004F","A005F","A006F","A007F","A008F","A009F","A010F","A011F","A012F","A013F","A014F","A015F","A016F","A017F","A018F","A019F","A020F","B347477A","B348452C","B348676C","B348741C","B348867B","B349202C","B349441C","B350402B","B350638C","B350819D","B350890B","B350951C","B351263B","B351443D","B351788D","B352277C","B352458C","B352738D","B352756B","B353024B"
"Clostridium_sp_OM07_10AC",0,0,0,0,0.0208710188148012,0,0,0,0,0,0.0403661777618647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Clostridium_sp_SY8519",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Clostridium_spiroforme",0,0,0,0.0103737259294938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129894291013905,0,0.012708800872386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Clostridium_symbiosum",0.0168412111300728,0.0033018357190238,0,0.0244259711411431,0,0.0225910091396445,0.0231073159011779,0,0.0267681266111017,0,0.000269862018592232,0.0031247899717997,0.000195693275589429,0,0,0.00466467604039671,0.0042662685592209,0.0192464384235205,0,0.00196411402781285,0,0.122551057904826,0,0.00834220128087396,0.0809379065447373,0,0.0561064915754818,0,0.0799042671548912,0.10899452285228,0,0.01609143891363,0,0.0923108157623758,0.0884261420909915,0.0171736575627663,0.588551007584589,0.0351322662723029,0,0.621844644951267
"Clostridium_tertium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Clostridium_transplantifaecale",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00144540614067999,0,0.00198626278181946,0,0,0,0,0,0,0,0,0,0,0,0,0
"Colibacter_massiliensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Collinsella_aerofaciens",0,0,0,0,0,0,0,0.00302359475987282,0,0,0.0279533846517041,0.109855298375043,0.0219829697146683,0,0.000809774952603468,0.045721300505237,0.141360462506274,0,0,0,0,0,0,0,0.301959299382533,1.11389988564842,0.143435102324202,1.84154396259963,1.15560850402058,0,0.25139286721899,1.30084578864427,6.49679157821311,0.0509049968546551,0,0,0,0.0385304802001642,0.670253385303015,0
"Collinsella_bouchesdurhonensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263843007006763,0,0,0,0,0,0,0
"Collinsella_intestinalis",0,0,0.0129855164761696,0,0,0,0.00333102763612128,0,0,0,0,0,0,0.995379475406544,0,0.0282872244006106,0,0,0.11116068394871,0,0,0,9.57309581389467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Collinsella_provencensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Collinsella_SGB14351",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Collinsella_SGB14861",0,0,0,0,0.0604177815995541,0,0.113499354653835,0.0108875368577793,0,0,0.285386230227108,0,0.0347790989077673,0,0,0,0,0,0,0,0,0,0,0,0,0.248095337872799,0.000718160158898892,0,0,0,0.133567014881791,0.0271033390736115,0.00912175726783401,0,0.0450230353456816,0,0,0,0,0
"Collinsella_SGB14987",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524847836410557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Collinsella_SGB15196",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Collinsella_SGB1789",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Collinsella_SGB4121",0,0.0307993694096505,0.214431610445355,0.133310988590334,0,0,0.104428908998961,0,0.211223189184174,0,0,0.0584682345938405,0,1.37151832131824,0.00570409755687405,0,0,0.426114461853415,0.0585949219961257,0,0.00434424673363482,0.0167281532278537,0.480052031856742,0.0154817804861104,0,0,0,0,0,0,0,0,0,0.0790251074879383,0.0116580049189813,0,0.0117192215661799,0.010280253835218,0,0.0680724505245398
"Collinsella_SGB47280",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Collinsella_SGB47518",0,0,0.0715809942627237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0049112466709005,0,0.0448822310523961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Collinsella_SGB53890",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Collinsella_SGB62935",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Collinsella_sp_AF08_23",0,0,0,0,0,0,0,0,0,0,0,0,0,0.845176945310252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Collinsella_stercoris",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Collinsella_tanakaei",0,0,0,0,0,0,0,0,0,0,0,0,0.0381809782572098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.820244720575733,0,0,0,2.08116067287747,0,0,0
"Comamonas_aquatica",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Comamonas_denitrificans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Comamonas_kerstersii",0,0,0,0,0,0,0,0,0,0,0,0,0.000984498035225476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Comamonas_thiooxydans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Companilactobacillus_farciminis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Companilactobacillus_mindensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Companilactobacillus_nuruki",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Coprobacillus_cateniformis",0.0561743790812098,0.00982222809451092,0.00264098916865972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307481342205998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Coprobacillus_sp_AF33_1AC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Coprobacter_fastidiosus",0,0.0306889072364697,0,0,0,0,0.00932967069571913,0,0,0.479408301113817,0,0,0,0,0,0,0,0,0.644307624372197,0,0,0,0,0,0,0,0,0,0,0.0316383601874604,0,0,0,1.14625278063798,0,0,0,0.627416028083029,0,0
"Coprobacter_secundus",0,0,0,0,0,0,0,0.000768879922957704,0,0,0,0.00358287317724935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Coprococcus_catus",0,0,0,0,0.141192646317727,0,0,0.00584748359275529,0,0.207771463586895,0,0.0568038990635604,0,0,0,0,0.0485047686795108,0.268549556206979,0.0362444689085375,0,0,0,0.104652806927261,0,0,0,0,0,0,0,0.0459150451999679,0,0.0140668000015091,0,0,0,0,0,0,0
"Coprococcus_comes",0.432355672050745,0,0,0,0.0692607853290471,0,0,0.00344664676274364,0.541115682338616,0.276510910567097,0.436586437845744,0.594804541911394,0.0312886363403424,0,0.120790902709828,0.0481756509376236,0,0.415497573078139,0.159557630232325,0.0438563386291177,0.017850130467035,0,0.798601970902092,0,0,0.280229738186272,0.0691792443500852,0,0,0,0.174504880151407,0.0130043847744661,0.430798309992484,0,0.093796765821686,0.0633111984809462,0,0,0.010400040132422,0
"Coprococcus_eutactus",0.211360882181446,0,0,0,0.000345717975341482,0,0,0,0,0.133845413414025,0.103841987653941,0.0818558112715963,0,0,0,0,0,0,0,0.210309117939022,0,0,0.286001987243179,0,0,0.552667513005516,0,0,0,0,0,0,0,0,0,0,0,0,0.325139875075291,0
"Coprococcus_SGB106020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Coprococcus_SGB4580",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Coprococcus_SGB4669",0,0,0,0,0,0,0,0,0,0,0.100505859397712,0.02534900941632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Coprococcus_SGB5116",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Coprococcus_sp_AF21_14LB",0,0,0,0,0,0,0.00187850405475183,0,0,0,0,0,0,0,0,9.57210627325213e-05,0.0138021523339146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Coprococcus_sp_OM04_5BH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Corynebacterium_accolens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Corynebacterium_amycolatum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Corynebacterium_argentoratense",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00746881007097475,0.0555697781286225,0,0,0,0,0,0.063615515280622,0,0,0,0,0
"Corynebacterium_durum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148686703641449,0,0,0,0,0,0,0,0,0,0,0
"Corynebacterium_falsenii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Corynebacterium_matruchotii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Corynebacterium_nuruki",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Corynebacterium_phoceense",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Corynebacterium_SGB6369",0,0,0,0,0,0,0,0,0,0,0.0953639922335405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146620476096946,0,0,0,0,0,0,0,0,0
"Corynebacterium_SGB6370",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00701950337107042,0,0.346063061539156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Corynebacterium_SGB6371",0,0,0,0,0,0,0,0,0,0,0.00647774441760801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Corynebacterium_SGB6372",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Corynebacterium_striatum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Corynebacterium_variabile",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cronobacter_sakazakii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cryobacterium_SGB4870",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cryptobacterium_curtum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Culturomica_massiliensis",0.000364950988533597,0,0,0,0,0,0.396043124375987,0,0,0,0,0,0.151164312180957,0,0,0,0,0,0,0,0,0,0,0,0.00191032977191782,0,0.0768301971794985,0,0,0,0,0,0,0,0,0,0,0.0787729638054031,0,0
"Cuneatibacter_caecimuris",0,0,0,0,0,0.00148430083357262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00187335605951286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cupidesulfovibrio_liaohensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cupriavidus_metallidurans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00921544279263376,0,0,0,0,0,0,0,0,0.00725496992566922,0,0,0
"Cupriavidus_pauculus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000362923160045093,0,0,0,0,0,0,0,0,0,0
"Cytobacillus_kochii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dakarella_massiliensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dakarella_SGB14198",0,0,0,0,0,0,0,0,0,0,0.0376062049458022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Delftia_acidovorans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00138166469026758,0,0,0,0,0,0,0,0,0,0,0,0
"Desulfovibrio_desulfuricans",0,0,0,0,0,0,0,0,0.0494796609353907,0,0,0,0,0,0,0,0,0,0,0.00115631883643986,0,0.0220052089656172,0,0,0,0,0.554781957705064,0,0,0,0,0,0,0,0,0,0,0,0,0
"Desulfovibrio_fairfieldensis",0,0,0,0,0.0064373518397278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103044331397724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Desulfovibrio_intestinalis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Desulfovibrio_legallii",0,0,0,0,0,0,0,0,0,0,0.0501079996194736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Desulfovibrio_piger",0.0596056625911331,0,0,0,0,0,0.0133918582350222,0.00915135366159359,0,0,0,0,0.121530346059307,0.00689157672587394,0,0.103659753189726,0,0,0,0,0,0,0,0.223450648340133,0.717519815559187,0.949185424415782,0,0,0,0,0,0.047922677134967,0.250369410291024,2.04695650210841,0.94382318254119,3.50188211867455,0.0250955687170078,0,10.5946214239728,0
"Desulfovibrio_porci",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Desulfovibrio_SGB5076",0,0,0,0,0.463815148724216,0,0,0.0360220487717738,0,0,0.0621323368586735,0,0,0,0,0,0,0,2.55608428949864,0.0370211286107034,0,0,0.0141814421231205,0,0,0,0,0,0,0,0,0,0,0,0.000590787943788097,0,0,0,0,0
"Desulfovibrio_SGB5077",0,0,6.94302729943351,0,0,0,0.753636273564378,0,0,2.62668555376015,0,0.170953196244293,0,0,0,0.010601932879202,0,3.24562211285903,0,0,0,0,0.00856060599304172,0,0,0,0,0,0,0,0,0,0.00136316763639419,0,0,0,0,0,0,0.43566046978923
"Desulfovibrio_sp_86",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Desulfovibrio_sp_An276",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Desulfovibrio_sp_OH1186_COT_070",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dialister_hominis",0,0,0,0,0,0,0,0.274016975620234,0,0,2.19184690488402,0,0,1.31190935134613,0,0,0,0,0.874316202429508,0.314929030195541,0,0,0,0,0,0,0.000854028297068952,0,10.9458758204591,0,0,0.0100102924801492,0,0.334735066537707,0,0,0,0,0,0
"Dialister_invisus",0,0,0,1.2423999261931,0,0,1.25507115702704,0,0,0,0,0,0,0.0122414869147906,0,0,0,0,0,0,0.0048260629612616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07442967927955
"Dialister_pneumosintes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dialister_succinatiphilus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54783723328823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dielma_fastidiosa",0.0436142978794539,0,0,0,0.0222350532554934,0,0,0,0.0518057849120401,0,0,0.00372327147318234,0,0,0,0.00648330297992986,0.0393028542161127,0,0,0,0,0.051695764617646,0,0.00321094309887781,0.000889506412223418,0,0.00498548689937304,0,0,0,0,0,0,0.0334889613384318,0.00166165925477159,0,0,0,0,0
"Dorea_formicigenerans",0,0.0369174391114514,0,0,0.0906658776833068,0.141601776396732,0.13904668019011,0.00912157826834932,0.101642323870273,0.316754566612128,0.0360258161805467,0.0627244327412138,0.0244300817664971,0,0.00787058389242423,0.0176399303538958,0.132545035048215,0.317754940426815,0.06587064459765,0.149622155891588,0,0,0.558886648946924,0.0275876017872116,0.0248377150526507,0,0.0289398043123279,0.839220949950327,0,0,0.165830171283458,0,0.0695366312610361,0,0.0477605817577726,0.0143832786258913,0,0,0,0
"Dorea_longicatena",0.119256318872958,0.118352211598175,0,0.412601031822961,0.190687680652426,0,0.135330552931358,0.00632293321943867,0.107111771668656,0.807795546767465,0.196066105431725,0.377587086830562,0.0443550715003986,0,0.0699053911961248,0.0426391288771985,0.0574813261912194,0.663327663095566,0.125429263668693,0,0.0955381179561846,0,1.07489888210608,0,0,0.566641762188128,0.118940206442579,3.96135287711832,1.23667007677255,0,0.384987708354911,0.0898150412019543,0.856733094823944,0,0.172634442149028,0,0,0,0.0302291015003215,0.835825926360418
"Dorea_phocaeensis",0,0,0,0,0,0.192595928373247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366036590481938,0,0
"Dorea_sp_AF24_7LB",0,0,0,0,0.00256645658190137,0,0,0,0,0,0,0.0105669322509545,0.00655032356110416,0,0,0,0,0,0,0,0,0,0.307983653573737,0,0,0,0,0.0185742658833142,0,0,0.0115644319175056,0,0,0,0.0115523346652345,0,0,0,0,0
"Dorea_sp_AF36_15AT",0.00647279164405474,0,0,0,0.0194599403271077,0,0,0,0,0.0584911479651295,0,0.00936558365727085,0.00387083860108797,0,0,0.00237902823359926,0.0117702064939756,0.0445407895471002,0,0,0,0,0.0581567561697279,0,0.0604076323372274,0.0486586597913104,0,0,0,0,0.0404214490787826,0,0.0593648730756352,0,0.0392324144200559,0,0,0,0,0
"Drancourtella_sp_An57",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064877851963355,0,0,0,0,0,0,0,0,0,0
"Duganella_SGB14003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Duodenibacillus_massiliensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dysgonomonas_capnocytophagoides",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dysgonomonas_gadei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dysosmobacter_SGB15074",0,0,0,0,0,0,0,0.00353389041513253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dysosmobacter_sp_BX15",0.899952084792445,0.369109896853644,0,0,0.00759459445443815,0,0,0.0714495529856222,0,0.0237745075220568,0.342296294037764,0,0.154191469420524,0,0,0.00487886973656761,0.938205209130827,0.00748092266095659,0.540587589974442,0,1.70905850803123,0,0.299130654263532,0.271131317676997,0,0.294210157014045,1.01463069992706,0,0,0,2.70335627314168,0.296247000859479,2.01634373251824,0,0.2086594545057,0.263296561624593,0,0,0.289211394385143,0
"Dysosmobacter_sp_Marseille_Q4140",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401846193416307,0,0,0,0,0,0,0,0.0325668505354899,0,0,0,0,0
"Dysosmobacter_sp_NSJ_60",0.0207544296479298,0.0433017145661284,0,0,0,0.0068830224114299,0,0.000707835383180694,0,0.0087436996714254,0.0133808179525076,0.108822393254952,0.0239831700357005,0,0,0.00156880814849603,0.0840023226046131,0,0,0,0.0153246371598262,0,0,0.013989143296579,0.336230835672903,0.00899250688291045,0.0398007820050866,0,0,0,0.0607254032546955,0,0,0.39602222429274,0.0162844768849756,0.167351921859384,0,0.00641668549663972,0.0135011554463157,0
"Dysosmobacter_welbionis",0.215613050518923,0.148275162560827,0,0.00667944719781779,0.00393623257871787,0.0555485820899949,0.057237840223067,0.00634186752323473,0.128814041888953,0.00202671833858973,0.0336473623379793,0.309850574751231,0.193492048419586,0,0.00297350026300694,0.0314562319867531,0.224647219397327,0,0.0425180226938905,0.0271832565771233,0.265017758097198,0.979870986113811,0.0458321838866484,0.237259338912705,2.84549478415568,0.349491876157355,0.290469465456946,0.107757673592614,0,0,0.313154443223835,0.234010985991676,0.0342428978296909,6.69981383768569,0.862427123408592,1.24104715215576,0,0.286697922978585,0.850426082477725,0.673209296401924
"Edwardsiella_tarda",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eggerthella_guodeyinii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000819070326494732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eggerthella_lenta",0.188867933630789,0.0282139311767208,0.00995087643151384,0.178525975028274,0.07718714598184,0,0.00389423318105823,0,0.0107497452787554,0.016940347315313,0.0323196967578236,0.0257410678454114,0,0.305560856423367,0,0,0.0370401919357339,0.0500492581239215,0.00368301548090212,0,0.0685620540981637,0.308959216877955,0.0682345519256013,0.0125841433796576,0.00548435469321253,0.0464629641175336,0.00776941455322842,0.29153631177037,0.160736400738791,1.09685103807087,0.0153634949147834,0.0282488014384531,0,0.0526472633384974,0.0715599646374878,0.0136872556000485,0.0534254023730322,0,0.0253911325648213,0.115021691349574
"Eggerthella_sinensis",0,0,0,0.0394279583260083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000457432810486051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eggerthella_timonensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000812052864610005,0,0,0,0,0
"Eikenella_corrodens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298368093872448,0,0,0,0,0,0,0
"Eisenbergiella_massiliensis",0.0189213050978188,0,0,0,0,0,0,0,0.0646877830887945,0,0,0,0,0,0,0,0,0,0,0,0.0147139091826639,0.00192121780404142,0,0,0.041102010923986,0,0,0,0,0,0,0,0,0.0395595987726382,0,0,0.177384014682613,0,0,0
"Eisenbergiella_sp_OF01_20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226348517753451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eisenbergiella_tayi",0.000465526666298717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0043582016889966,0,0,0,0,0,0,0.0212524071274603,0.00397688295809426,0,0.0040745347102871,0,0,0,0,0,0,0,0.121911898459133,0.00135839161755497,0,0.0116527276683451,0,0
"Ellagibacter_isourolithinifaciens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Emergencia_timonensis",0.0225708149831548,0.0545778104075087,0,0,0,0,0.0322558001074301,0,0,0,0,0.0448040834436963,0,0,0,0,0,0,0,0,0,0,0,0,0.0800819446796489,0,0.00555765384228962,0,0,0,0,0,0,0,0,0,0,0,0,0
"Enorma_burkinafasonensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Enorma_massiliensis",0,0,0,0,0,0,0.018030845611038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424331272371142,0,0,0,0,0,0,0,0,0,0,0,0,0.0629866648438462,0,0,0,0
