,Healthy01,Healthy02,Healthy03,Healthy04,Healthy05,Healthy06,Healthy07,Healthy08,Healthy09,Healthy10,Patients01,Patients02,Patients03,Patients04,Patients05,Patients06,Patients07,Patients08,Patients09,Patients10
GGB9453_SGB14844,0,0,0,0,0,0,0,0,0,0,0.00345,0,0,0,0,0,0,0,0,0
GGB9453_SGB14845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9455_SGB14847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9457_SGB14849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9466_SGB14859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9469_SGB14862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9469_SGB14863,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01861,0,0,0,0,0,0
GGB9474_SGB14868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9480_SGB14873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9480_SGB14874,0,0,0,0,0,0,0,0,0,0,0.06396,0,0,0,0.9285,0,0.292,0,0,0
GGB9480_SGB14875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9495_SGB14892,0.00086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9499_SGB72735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9501_SGB14898,0,0,0,0,0,0,0,0.00204,0,0,0,0,0,0.00832,0,0,0,0,0,0
GGB9508_SGB14905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01661,0,0,0
GGB9512_SGB14909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03293,0.00182,0,0,0
GGB9513_SGB14911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9522_SGB14921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9522_SGB98319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9523_SGB14922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9524_SGB14923,0,0,0,0,0,0,0,0,0,0,0.0826,0,0,0,0,0,0,0,0,0
GGB9524_SGB14924,0,0,0,0,0,0,0,0,0,0.10118,0,0,0,0,0,0,0,0,0,0
GGB9525_SGB14925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9539_SGB14942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9542_SGB14947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9542_SGB14948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9551_SGB14958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9559_SGB14969,0,0,0,0,0,0,0,0,0,0,0,0,0.02196,0,0,0,0,0,0,0
GGB9559_SGB69175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9561_SGB14972,0.00812,0,0,0,0,0,0,0,0,0.01021,0.08187,0,0,0,0,0.0044,0,0,0,0
GGB9568_SGB14980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9575_SGB14988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9580_SGB14996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9580_SGB14998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9581_SGB4365,0,0,0,0,0.04605,0,0,0.98787,0,0,0,0,0,0,0,3.02389,0,0,0,0
GGB9581_SGB79823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03019,0,0,0,0,0
GGB9582_SGB15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9582_SGB4865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9593_SGB15015,0,0,0,0,0,0,0,0,0,0,0.18245,0,0,0,0,0,0,0,0,0
GGB9594_SGB15016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9595_SGB15019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9602_SGB15028,0,0,0,0,0.0145,0,0,0,0,0,0,0,0,0,0,0.04453,0.39162,0,0,0
GGB9602_SGB15031,0,0,0,0,0,0,0,0.10687,0,0.00894,0,0,0,0,0,0,0,0,0,0
GGB9603_SGB15035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9606_SGB15038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9608_SGB15041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9608_SGB15042,0,0,0,0,0,0,0,0.00792,0,0,0,0,0,0,0,0,0,0,0,0
GGB9611_SGB15045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9611_SGB2124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9614_SGB15049,0,0,0,0,0.01355,0,0,0.00391,0,0.06507,0,0,0.012,0,0,0.03641,0,0,0,0
GGB9616_SGB15051,0,0,0,0,0,0,0,0.00323,0,0,0,0,0,0,0,0,0,0,0,0
GGB9616_SGB15052,0,0,0,0,0,0,0,0.02876,0,0.03207,0,0,7.00E-04,0,0,0.0394,0.02037,0,0,0
GGB9618_SGB15064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00409,0,0,0
GGB9618_SGB15065,0,0,0,0,0,0,0,0.02741,0,0,0,0,0,0,0,0,0,0,0,0
GGB9619_SGB15066,0.00916,0,0,0,0,0,0,0,0,0,0,0,0,0.04027,0.0136,0,0.0099,0,0,0
GGB9619_SGB15067,0,0,0,0,0,0,0,0.00707,0.00074,0,0,0,0,0,0,0,0,0,0,0
GGB9620_SGB15068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9621_SGB15072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9621_SGB15073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9623_SGB15075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9627_SGB15081,0,0.06929,0,0,0,0,0,0.0235,0,0,0,0,0,0,0,0.72591,0,0,0,0
GGB9628_SGB15082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9634_SGB15093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9634_SGB15095,3.27992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9634_SGB15097,0,0,0,0,0,0,0,1.15328,0,0,0,0,0,0,0,0.04111,0,0,0,0
GGB9634_SGB15099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9634_SGB15100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9634_SGB15101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9635_SGB15102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9635_SGB15103,0,4.97722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9635_SGB15104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9635_SGB15106,0.79547,0,0,0,0.00183,0,0,0,0,0,0,0,0,0,0,2.5883,0.45489,0,0,0
GGB9636_SGB15107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15608,0,0,0
GGB9636_SGB15108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9637_SGB15111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9640_SGB15115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9641_SGB15117,0,0,0,0,0,0,0,0,0,0,0.04046,0,0,0,0,0,0,0,0,0
GGB9642_SGB15119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25963,0.27278,0,0,0,0
GGB9646_SGB15123,0,0,0,0,0,0,0,0,0,0,0.01319,0,0,0,0,0,0.00246,0,0,0
GGB9661_SGB15148,0,0,0,0,0,0.00579,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9661_SGB15150,0,0,0,0,0,0,0,0,0,0,0.0231,0,0,0,0,0,0,0,0,0
GGB9668_SGB15165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9676_SGB15177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9677_SGB15179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9677_SGB15180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9691_SGB15198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9694_SGB15204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9694_SGB15207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9695_SGB15209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9696_SGB15212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9697_SGB15213,0,0,0,0,0,0,0,0.03687,0,0,0,0,0,0,0,0.02654,0,0,0,0
GGB9699_SGB15216,0.16463,0.05507,0,0,0.00643,0,0,0.04365,0,0,0.64006,0,0.02311,0.18341,0,0.19792,0.17273,0,0,0
GGB9701_SGB15218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9707_SGB15229,0.08218,0.07434,0,0,0.00769,0,0,0.02654,0,0.00532,0,0,0,0,0,0.26195,0,0,0,0
GGB9708_SGB15233,0.11502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9708_SGB15234,0.00753,0.00857,0,0,0,0,0,0.019,0,0.00087,0,0,0,0.27376,0,0.25649,0.09016,0,0,0
GGB9708_SGB15235,0.02449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9710_SGB15239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9712_SGB15242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9712_SGB15244,0.20668,0,0,0,0,0,0,0.07598,0,0,0,0,0,0,0,2.95121,0.06792,0,0,0
GGB9713_SGB15249,0.9173,0,0,0,0.0709,0,0,0.38344,0,0.14604,0,0,0,0.00394,0,2.24196,0.20641,0,0,0
GGB9716_SGB15269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9719_SGB15272,0,0.09274,0,0,0,0,0.01593,0,0.00399,0,0,0,0.03576,0.00109,0.04195,0.029,0,0,0,0
GGB9719_SGB15273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9719_SGB53514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9724_SGB15278,0.05187,0.04568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9737_SGB15309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9739_SGB15313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9747_SGB15353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9747_SGB15355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9747_SGB15356,0.39034,0.15837,0,0,0,0,0,0.69127,0,0,0,0,0,0,0,0.06238,0,0,0,0
GGB9758_SGB15368,0,0,0,0,0.02923,0,0,0.11881,0,0.03281,0,0,1.4595,0,0,0.52562,0.0582,0.00846,0,0
GGB9759_SGB15370,0,0,0,0,0.02766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9760_SGB15372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9760_SGB15373,0.07834,0.012,0,0,0,0,0,0.0064,0,0,0,0,0,0.08567,0,0.23454,0,0,0,0
GGB9760_SGB15374,0.10232,0,0,0,0,0,0,0,0,0,0.16996,0,0,0,0.06244,0.59383,0.55104,0,0,0
GGB9762_SGB15377,0,0,0,0,0,0,0,0.0894,0,0,0,0,0,0,0,0,0,0,0,0
GGB9765_SGB15382,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00295,0,0,0,0,0,0
GGB9766_SGB15383,0.03245,0.00516,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36649,0,0,0,0
GGB9767_SGB15384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9767_SGB15385,0.17846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03947,0,0,0,0
GGB9770_SGB15389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9770_SGB15390,0,0,0,0,0,0,0,0,0,0,0,0,0.0031,0.00899,0,0.01196,0,0,0,0
GGB9770_SGB57575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9775_SGB15395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04567,0,0,0,0
GGB9778_SGB15398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9779_SGB15399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9781_SGB15402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9781_SGB66170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9782_SGB15403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9785_SGB15408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9786_SGB15409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9786_SGB63164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03425,0,0,0,0
GGB9787_SGB15410,0.01994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05936,0,0,0,0
GGB9788_SGB15411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9790_SGB15413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9813_SGB15447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9817_SGB57321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9818_SGB15459,0.01483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00082,0,0,0
GGB9819_SGB15460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9832_SGB15478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB9832_SGB15480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gordonia_aichiensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gordonibacter_massiliensis,0,0,0,0,0,0,0,0,0,0,0,0.09554,0.01002,0,0,0,0,0,0,0
Gordonibacter_pamelaeae,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00083,0,0.01088,0,0,0,0
Gordonibacter_sp_28C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gordonibacter_sp_An232A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gordonibacter_urolithinfaciens,0,0,0,0.0034,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00054,0,0
Granulicatella_adiacens,0,0,0,0,0,0,0,0,0,0,0,0,0.01393,0,0,0,0,0,0,0
Granulicatella_SGB8239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Granulicatella_SGB8255,0,0,0,0,0,0,0,0,0,0,0.00073,0,0.0179,0,0,0,0,0.02164,0,0
Haemophilus_haemolyticus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haemophilus_parahaemolyticus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haemophilus_parainfluenzae,0,0,0.26114,0.00108,0.06704,0.00771,0,0.01101,0.00481,0.03422,1.24958,0,0,0,0,0,0.04306,0.03297,0.56245,0
Haemophilus_paraphrohaemolyticus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haemophilus_pittmaniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haemophilus_SGB5071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haemophilus_SGB66626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haemophilus_sputorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hafnia_alvei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hafnia_paralvei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harryflintia_acetispora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00613,0.00183,0.00277,0,0,0
Helcococcus_kunzii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Holdemanella_biformis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1741,0,0,0
Holdemanella_porci,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01235,0,0,0,0
Holdemania_filiformis,0.01478,0,0,0,0.04616,0.04105,0,0.00454,0.18213,0.0322,0.02463,0,0,0,0.24286,0.01563,0.03304,0.03094,0,0
Holdemania_massiliensis,0.01118,0,0,0,0.02002,0,0.37163,0,0,0,0.05366,0.16041,0,0.01366,0.0279,0,0.03603,0,0,0
Holdemania_sp_1001095H_141210_F2,0,0,0,0,0,0.13077,0,0,0,0,0,0,0.05042,0,0,0,0,0,0,0
Hungatella_effluvii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hungatella_hathewayi,0.43662,0.05041,0.09228,0.12095,0.03363,0.00561,0.05463,0.00221,0.10528,0,0.01895,0.20453,0.00372,0.01923,0.36031,0,0.01679,0,0,1.80416
Hungatella_SGB9293,0,0,0.38738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22973
Hydrogeniiclostidium_mannosilyticum,0,0,0,0,0,0,0,0,0,0,0,0,0.13779,0,0,0,0,0,0,0
Hydrogenoanaerobacterium_saccharovorans,0.13429,0.13467,0,0,0.05169,0.01378,0.03403,0.05086,0,0.0183,0.38986,0,0,0.0721,1.10447,0.39183,0.27741,0,0,0
Idiomarina_aquatica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idiomarina_baltica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idiomarina_piscisalsi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idiomarina_sp_MD25a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Intestinibacillus_massiliensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Intestinibacillus_sp_Marseille_P6563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019,0,0.00125,0,0
Intestinibacter_bartlettii,0,0.02292,0,0.09496,0,0,0.04011,0,0,0.00536,0,0,0.00196,0,0,0,0,0,0,0
Isoptericola_variabilis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Janibacter_SGB8778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Klebsiella_grimontii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Klebsiella_michiganensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00937,0
Klebsiella_oxytoca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02542,0
Klebsiella_pneumoniae,0,0.33686,0,0,0.07096,0,0,0.00279,0,0.03759,0,0.00569,0.03917,0,0.0191,2.54755,1.98168,0,2.91946,19.85561
Klebsiella_quasipneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08909,0.02026
Klebsiella_quasivariicola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08138,0
Klebsiella_sp_WP3_S18_ESBL_05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Klebsiella_variicola,0,0,0,0.02699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01304,0
Kluyvera_ascorbata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kluyvera_cryocrescens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kluyvera_genomosp_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13832,0
Kluyvera_georgiana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13721,0
Kluyvera_sichuanensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kocuria_salsicia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kocuria_varians,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kosakonia_cowanii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kosakonia_radicincitans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kosakonia_sacchari,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lachnoanaerobaculum_orale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lachnoclostridium_edouardi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00342,0,0,0
Lachnoclostridium_phocaeense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lachnoclostridium_phytofermentans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lachnoclostridium_SGB4602,0.06297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lachnoclostridium_sp_An118,0,0,0,0,0,0,0.00122,0,0,0,0,0,0,0,0,0,0,0,0,0
Lachnoclostridium_sp_An131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lachnoclostridium_sp_An138,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00067,0,0,0,0,0,0
Lachnoclostridium_sp_An14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lachnoclostridium_sp_An169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lachnoclostridium_sp_An181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lachnospira_eligens,1.38468,0.25667,0,0,1.47187,0,1.41836,1.46579,0,0,11.07871,0,0.1989,0,0,0,0,0,0,0
Lachnospira_pectinoschiza,0,0,0,0,0,2.57511,0,0,0,0,0,0,0,0,0,0.00046,0.0094,0.08191,0,0
Lachnospira_sp_NSJ_43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lachnotalea_sp_AF33_28,0.00975,0,0,0,0,0,0,0,0,0,0.0043,0,0,0,0.03057,0.00011,0.011,0,0,0
Lacrimispora_amygdalina,0.02724,0.05092,0.05135,0.02859,0.07628,0.34131,0.10472,0.04522,0.06011,0.2233,0.60479,0,0.02256,0,0,0.02721,0.12259,0.06474,0,0
Lacrimispora_celerecrescens,0,0.02117,0,0,0.00736,0,0.03491,0,0,0.02062,0,0,0.39633,0,0,0,0,0.08724,0,0
Lacrimispora_saccharolytica,0,0,0,0,0,0,0,0,0,0,0,0,0.02102,0.00428,0.02385,0,0,0,0,1.54765
Lacticaseibacillus_paracasei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00886,0
Lacticaseibacillus_rhamnosus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05459
Lacticaseibacillus_zeae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71489
Lactiplantibacillus_pentosus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lactiplantibacillus_plantarum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lactobacillus_acidophilus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04672
Lactobacillus_amylovorus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lactobacillus_crispatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02998,0,0
Lactobacillus_delbrueckii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lactobacillus_equicursoris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lactobacillus_gasseri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lactobacillus_iners,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lactobacillus_johnsonii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lactobacillus_kitasatonis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lactobacillus_timonensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lactococcus_cremoris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lactococcus_garvieae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lactococcus_hircilactis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00319
Lactococcus_lactis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84942
Lactococcus_petauri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lactococcus_piscium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lactococcus_raffinolactis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lactococcus_taiwanensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lactonifactor_longoviformis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lactonifactor_sp_BIOML_A6,0.00157,0,0,0.02343,0,0,0,0,0.00161,0,0.00053,0,0.00104,0,0,0,0,0,0,0
Lancefieldella_parvula,0,0,0,0,0,0,0,0,0,0,0.0012,0,0,0,0,0,0,0.01863,0,0
